,username,follower,username_raw
4926,@dnsbty,True,dnsbty
4927,@ltm,True,ltm
4928,@SamStoddard1,True,SamStoddard1
4929,@PeterClayton6,True,PeterClayton6
4930,@OpenAI,False,OpenAI
4931,@LambdaSchool,True,LambdaSchool
4932,@farbodsaraf,True,farbodsaraf
4933,@AdrianDayton,True,AdrianDayton
4934,@meagth,True,meagth
4935,@tikhon,True,tikhon
4936,@tparekh,True,tparekh
4937,@doobeedoo2,True,doobeedoo2
4938,@EmHoehne,True,EmHoehne
4939,@geekwithsoul,True,geekwithsoul
4940,@jasonalmaturner,True,jasonalmaturner
4941,@WilsonPmk2,True,WilsonPmk2
4942,@soccerboyjoe,True,soccerboyjoe
4943,@DcKesler,True,DcKesler
4944,@sunjieming,True,sunjieming
4945,@johnferas,True,johnferas
4946,@thealexisbravo,True,thealexisbravo
4947,@JIsraelTurner,True,JIsraelTurner
4948,@TTrenton178,True,TTrenton178
4949,@olsoweir,True,olsoweir
4950,@brett7three,True,brett7three
4951,@joecianflone,True,joecianflone
4952,@Ryan_Holdaway,True,Ryan_Holdaway
4953,@Saxy_Josh,True,Saxy_Josh
4954,@TheStartStudio,True,TheStartStudio
4955,@bradhessonline,True,bradhessonline
4956,@markhirevue,True,markhirevue
4957,@JordanJMonroe,True,JordanJMonroe
4958,@bcweekes,True,bcweekes
4959,@grgortiz,True,grgortiz
4960,@Jarsen,True,Jarsen
4961,@2ndstorysales,True,2ndstorysales
4962,@BrandNewFeel,True,BrandNewFeel
4963,@provoeconodev,True,provoeconodev
4964,@BrockNeilson,True,BrockNeilson
4965,@njquigley,True,njquigley
4966,@spencerrwise,True,spencerrwise
4967,@aaronfrost,True,aaronfrost
4968,@JordanGundy,True,JordanGundy
4969,@LukeGundy,True,LukeGundy
4970,@AaronGundy,True,AaronGundy
4971,@HalaSaleh1,True,HalaSaleh1
4972,@DanielleMorrill,True,DanielleMorrill
4973,@peterc,True,peterc
4974,@nickchuckwalter,True,nickchuckwalter
4975,@calebhicks,True,calebhicks
4976,@WhitingJess,True,WhitingJess
4977,@connorsnyder,True,connorsnyder
4978,@gabegundy,True,gabegundy
4979,@ColtHenrie,True,ColtHenrie
4980,@BYU,True,BYU
4981,@dallenallred,True,dallenallred
4982,@spencergardner,True,spencergardner
4983,@jdanger9,True,jdanger9
4984,@ascottjames,True,ascottjames
4985,@Austen,True,Austen
